	model	year	price	transmission	mileage	fuelType	tax	mpg	engineSize	automaker	age
9332	 Fabia	2018	10690	Manual	8029	Petrol	145	64.2	1	skoda	5
9333	 Octavia	2016	11990	Semi-Auto	24676	Petrol	30	58.9	1.4	skoda	7
9334	 Yeti Outdoor	2017	13998	Semi-Auto	9699	Petrol	125	51.4	1.2	skoda	6
9335	 Octavia	2018	12498	Manual	20955	Diesel	145	68.9	1.6	skoda	5
9336	 Yeti Outdoor	2017	13998	Semi-Auto	6460	Petrol	125	51.4	1.2	skoda	6
9337	 Octavia	2017	12498	Manual	11734	Petrol	145	54.3	1.4	skoda	6
9338	 Superb	2015	9498	Manual	65667	Diesel	30	61.4	2	skoda	8
9339	 Fabia	2018	9230	Manual	9869	Petrol	145	64.2	1	skoda	5
9340	 Citigo	2013	4947	Manual	13838	Petrol	20	62.8	1	skoda	10
9341	 Karoq	2019	21490	Semi-Auto	4530	Diesel	145	47.1	1.6	skoda	4
9342	 Fabia	2017	10790	Automatic	18828	Petrol	20	60.1	1.2	skoda	6
9343	 Citigo	2017	6990	Manual	20137	Petrol	145	64.2	1	skoda	6
9344	 Fabia	2019	13490	Manual	1500	Petrol	145	50.4	1	skoda	4
9345	 Superb	2019	24490	Automatic	2000	Petrol	145	36.7	1.5	skoda	4
9346	 Yeti	2016	10490	Manual	52325	Petrol	125	51.4	1.2	skoda	7
9347	 Fabia	2018	10490	Manual	11669	Petrol	145	64.2	1	skoda	5
9348	 Citigo	2017	6990	Manual	7498	Petrol	145	64.2	1	skoda	6
9349	 Fabia	2018	10490	Manual	7633	Petrol	145	64.2	1	skoda	5
9350	 Karoq	2019	18990	Manual	5405	Petrol	145	52.3	1.5	skoda	4
9351	 Superb	2019	26990	Automatic	1200	Diesel	145	47.1	2	skoda	4
9352	 Superb	2019	27990	Automatic	10	Petrol	145	38.2	2	skoda	4
9353	 Fabia	2019	15990	Manual	1000	Petrol	145	49.6	1	skoda	4
9354	 Octavia	2019	20990	Automatic	10	Petrol	145	47.9	2	skoda	4
9355	 Octavia	2017	15990	Manual	18250	Petrol	150	43.5	2	skoda	6
9356	 Citigo	2017	6990	Manual	10344	Petrol	150	68.9	1	skoda	6
9357	 Fabia	2016	5990	Manual	38790	Petrol	20	60.1	1	skoda	7
9358	 Octavia	2017	11990	Manual	34442	Diesel	145	65.7	2	skoda	6
9359	 Octavia	2017	12490	Manual	9991	Petrol	30	55.4	1.4	skoda	6
9360	 Kodiaq	2017	21690	Manual	27488	Petrol	145	40.9	1.4	skoda	6
9361	 Octavia	2017	11990	Manual	12007	Petrol	145	58.9	1	skoda	6
9362	 Fabia	2017	8695	Manual	18743	Petrol	145	60.1	1.2	skoda	6
9363	 Fabia	2020	14000	Manual	1500	Petrol	145	52.3	1	skoda	3
9364	 Superb	2020	33995	Semi-Auto	6063	Hybrid	135	176.6	1.4	skoda	3
9365	 Superb	2016	11995	Manual	29674	Petrol	30	57.7	1.4	skoda	7
9366	 Fabia	2017	7645	Manual	27155	Petrol	145	64.2	1	skoda	6
9367	 Fabia	2019	10995	Manual	4500	Petrol	145	51.4	1	skoda	4
9368	 Fabia	2015	8695	Semi-Auto	41000	Petrol	20	60.1	1.2	skoda	8
9369	 Kodiaq	2017	21490	Automatic	21085	Petrol	145	44.8	1.4	skoda	6
9370	 Citigo	2015	6490	Manual	24562	Petrol	0	67.3	1	skoda	8
9371	 Scala	2020	19990	Semi-Auto	1000	Petrol	145	47.1	1	skoda	3
9372	 Fabia	2017	8990	Manual	20794	Petrol	20	60.1	1.2	skoda	6
9373	 Fabia	2018	9990	Manual	14773	Petrol	145	64.2	1	skoda	5
9374	 Octavia	2017	13498	Semi-Auto	5548	Petrol	145	57.7	1.4	skoda	6
9375	 Superb	2016	14498	Semi-Auto	11395	Petrol	30	55.4	1.4	skoda	7
9376	 Citigo	2013	4498	Manual	37122	Petrol	0	68.9	1	skoda	10
9377	 Fabia	2014	6080	Semi-Auto	26276	Petrol	125	53.3	1.2	skoda	9
9378	 Octavia	2017	9610	Manual	44540	Diesel	0	74.3	1.6	skoda	6
9379	 Citigo	2017	6995	Automatic	62051	Petrol	20	64.2	1	skoda	6
9380	 Fabia	2017	9990	Manual	9491	Petrol	145	64.2	1	skoda	6
9381	 Fabia	2019	13490	Semi-Auto	10165	Petrol	145	60.1	1	skoda	4
9382	 Citigo	2016	6490	Manual	20633	Petrol	20	62.8	1	skoda	7
9383	 Superb	2015	9982	Manual	44396	Diesel	20	68.9	1.6	skoda	8
9384	 Octavia	2016	13882	Semi-Auto	48088	Diesel	125	60.1	2	skoda	7
9385	 Fabia	2016	7099	Manual	51894	Petrol	20	60.1	1.2	skoda	7
9386	 Yeti Outdoor	2017	13791	Semi-Auto	12469	Petrol	125	51.4	1.2	skoda	6
9387	 Fabia	2018	9981	Manual	5895	Petrol	145	64.2	1	skoda	5
9388	 Yeti Outdoor	2017	12895	Semi-Auto	24929	Petrol	125	51.4	1.2	skoda	6
9389	 Citigo	2015	5750	Manual	23991	Petrol	20	62.8	1	skoda	8
9390	 Kodiaq	2019	34995	Automatic	7303	Diesel	145	35.3	2	skoda	4
9391	 Kodiaq	2017	21995	Automatic	34063	Diesel	145	49.6	2	skoda	6
9392	 Rapid	2013	6300	Manual	40268	Diesel	20	72.4	1.6	skoda	10
9393	 Octavia	2019	14495	Manual	4904	Petrol	145	55.4	1.5	skoda	4
9394	 Citigo	2018	8495	Manual	3140	Petrol	145	67.3	1	skoda	5
9395	 Yeti Outdoor	2015	9995	Manual	30178	Petrol	125	51.4	1.2	skoda	8
9396	 Yeti Outdoor	2016	9495	Manual	62147	Petrol	125	51.4	1.2	skoda	7
9397	 Fabia	2017	8490	Manual	21936	Petrol	20	60.1	1.2	skoda	6
9398	 Yeti Outdoor	2017	15990	Semi-Auto	710	Petrol	125	51.4	1.2	skoda	6
9399	 Karoq	2019	23490	Automatic	3091	Petrol	150	40.9	1.5	skoda	4
9400	 Octavia	2018	14990	Manual	4573	Petrol	150	55.4	1.5	skoda	5
9401	 Yeti Outdoor	2017	12490	Manual	24332	Petrol	150	51.4	1.2	skoda	6
9402	 Octavia	2017	13500	Semi-Auto	48772	Diesel	145	61.4	2	skoda	6
9403	 Octavia	2017	9995	Manual	34300	Diesel	145	72.4	1.6	skoda	6
9404	 Yeti Outdoor	2017	13701	Manual	19000	Diesel	145	62.8	2	skoda	6
9405	 Fabia	2016	9801	Manual	31647	Petrol	20	60.1	1.2	skoda	7
9406	 Superb	2017	18500	Semi-Auto	19505	Diesel	30	62.8	2	skoda	6
9407	 Octavia	2016	9999	Manual	42687	Petrol	30	55.4	1.4	skoda	7
9408	 Octavia	2016	10299	Manual	30363	Diesel	0	74.3	1.6	skoda	7
9409	 Yeti Outdoor	2017	14990	Semi-Auto	6335	Petrol	150	51.4	1.2	skoda	6
9410	 Yeti Outdoor	2017	13990	Manual	25297	Petrol	150	51.4	1.2	skoda	6
9411	 Fabia	2018	12490	Automatic	1052	Petrol	145	61.4	1	skoda	5
9412	 Rapid	2015	6998	Manual	18926	Diesel	30	64.2	1.6	skoda	8
9413	 Fabia	2015	7882	Manual	44499	Petrol	20	60.1	1.2	skoda	8
9414	 Rapid	2016	7991	Manual	33395	Diesel	0	67.3	1.6	skoda	7
9415	 Fabia	2018	10991	Manual	12026	Petrol	145	64.2	1	skoda	5
9416	 Karoq	2018	17772	Automatic	11285	Diesel	145	62.8	1.6	skoda	5
9417	 Octavia	2016	9995	Manual	53000	Diesel	20	70.6	2	skoda	7
9418	 Citigo	2018	7495	Manual	11148	Petrol	145	64.2	1	skoda	5
9419	 Yeti	2016	10907	Semi-Auto	24070	Petrol	125	51.4	1.2	skoda	7
9420	 Fabia	2017	10990	Semi-Auto	18778	Petrol	20	60.1	1.2	skoda	6
9421	 Octavia	2015	12490	Manual	39901	Diesel	125	55.4	2	skoda	8
9422	 Fabia	2019	14290	Manual	6299	Petrol	145	60.1	1	skoda	4
9423	 Fabia	2019	14290	Manual	4772	Petrol	145	60.1	1	skoda	4
9424	 Octavia	2019	15990	Manual	19172	Petrol	145	52.3	1.5	skoda	4
9425	 Octavia	2019	15990	Semi-Auto	13904	Petrol	145	54.3	1.5	skoda	4
9426	 Superb	2019	22990	Semi-Auto	18227	Petrol	145	39.8	1.5	skoda	4
9427	 Yeti Outdoor	2017	14490	Semi-Auto	25952	Petrol	125	51.4	1.2	skoda	6
9428	 Karoq	2018	19990	Automatic	20410	Petrol	145	53.3	1	skoda	5
9429	 Fabia	2018	9990	Manual	19704	Petrol	145	64.2	1	skoda	5
9430	 Fabia	2015	9690	Automatic	13419	Petrol	20	60.1	1.2	skoda	8
9431	 Citigo	2015	5360	Manual	29010	Petrol	0	67.3	1	skoda	8
9432	 Fabia	2015	7990	Automatic	51805	Petrol	20	60.1	1.2	skoda	8
9433	 Fabia	2017	7990	Manual	31942	Petrol	145	64.2	1	skoda	6
9434	 Superb	2018	18990	Manual	11246	Petrol	145	53.3	1.4	skoda	5
9435	 Kodiaq	2018	20990	Semi-Auto	27896	Petrol	145	44.8	1.4	skoda	5
9436	 Fabia	2017	10990	Semi-Auto	20799	Petrol	20	60.1	1.2	skoda	6
9437	 Rapid	2017	8990	Manual	33228	Petrol	30	57.7	1.2	skoda	6
9438	 Yeti Outdoor	2016	12290	Manual	45127	Diesel	150	55.4	2	skoda	7
9439	 Yeti Outdoor	2017	13490	Manual	14410	Petrol	150	51.4	1.2	skoda	6
9440	 Yeti Outdoor	2017	13490	Semi-Auto	30917	Diesel	165	51.4	2	skoda	6
9441	 Kodiaq	2018	22490	Automatic	27430	Diesel	150	49.6	2	skoda	5
9442	 Fabia	2019	12290	Semi-Auto	11076	Petrol	150	60.1	1	skoda	4
9443	 Fabia	2014	5990	Manual	28911	Petrol	125	54.3	1.2	skoda	9
9444	 Kodiaq	2019	31990	Automatic	2481	Diesel	145	37.2	2	skoda	4
9445	 Fabia	2017	9990	Semi-Auto	21834	Petrol	145	61.4	1	skoda	6
9446	 Fabia	2015	7790	Semi-Auto	56700	Petrol	20	60.1	1.2	skoda	8
9447	 Fabia	2017	10990	Manual	21075	Petrol	145	58.9	1.2	skoda	6
9448	 Scala	2019	16990	Semi-Auto	6000	Petrol	145	45.6	1.5	skoda	4
9449	 Octavia	2019	24990	Automatic	3955	Diesel	145	44.1	2	skoda	4
9450	 Fabia	2019	14490	Manual	1707	Petrol	145	51.4	1	skoda	4
9451	 Superb	2019	21990	Manual	4722	Petrol	145	40.9	1.5	skoda	4
9452	 Kodiaq	2019	28690	Semi-Auto	7226	Petrol	145	31.4	2	skoda	4
9453	 Scala	2019	14990	Manual	7000	Petrol	145	49.6	1	skoda	4
9454	 Citigo	2017	6990	Manual	13180	Petrol	145	64.2	1	skoda	6
9455	 Fabia	2017	10990	Semi-Auto	28950	Petrol	145	61.4	1	skoda	6
9456	 Citigo	2014	5490	Manual	38422	Petrol	20	62.8	1	skoda	9
9457	 Superb	2017	12990	Manual	41352	Diesel	145	67.3	1.6	skoda	6
9458	 Superb	2019	17990	Automatic	3740	Petrol	145	36.7	1.5	skoda	4
9459	 Fabia	2016	8490	Manual	20517	Petrol	20	60.1	1.2	skoda	7
9460	 Superb	2019	27990	Semi-Auto	5091	Petrol	145	38.2	2	skoda	4
9461	 Karoq	2019	22500	Automatic	2419	Petrol	145	40.4	1	skoda	4
9462	 Superb	2019	25390	Semi-Auto	4416	Petrol	145	38.2	2	skoda	4
9463	 Superb	2019	25985	Semi-Auto	4838	Diesel	145	44.1	2	skoda	4
9464	 Karoq	2019	18490	Manual	1737	Petrol	145	44.1	1	skoda	4
9465	 Yeti Outdoor	2017	15985	Manual	20021	Diesel	145	55.4	2	skoda	6
9466	 Karoq	2019	20990	Manual	1543	Petrol	145	42.2	1	skoda	4
9467	 Karoq	2018	17385	Automatic	10472	Petrol	145	54.3	1	skoda	5
9468	 Citigo	2017	6990	Manual	20453	Petrol	145	64.2	1	skoda	6
9469	 Octavia	2017	11490	Manual	26607	Petrol	30	55.4	1.4	skoda	6
9470	 Fabia	2018	10490	Manual	15623	Petrol	145	64.2	1	skoda	5
9471	 Octavia	2016	9990	Manual	29083	Petrol	30	55.4	1.4	skoda	7
9472	 Fabia	2018	9990	Manual	12270	Petrol	145	64.2	1	skoda	5
9473	 Fabia	2018	9990	Manual	13661	Petrol	145	64.2	1	skoda	5
9474	 Fabia	2019	12590	Manual	3972	Petrol	145	52.3	1	skoda	4
9475	 Fabia	2019	8790	Manual	14256	Petrol	145	57.7	1	skoda	4
9476	 Citigo	2015	5490	Manual	31000	Petrol	20	62.8	1	skoda	8
9477	 Karoq	2020	30490	Automatic	6560	Diesel	145	41.5	2	skoda	3
9478	 Octavia	2017	9990	Manual	49144	Diesel	0	72.4	1.6	skoda	6
9479	 Citigo	2017	5990	Manual	27534	Petrol	145	64.2	1	skoda	6
9480	 Fabia	2017	11490	Semi-Auto	31270	Petrol	145	60.1	1.2	skoda	6
9481	 Octavia	2014	9495	Semi-Auto	57234	Diesel	30	62.8	2	skoda	9
9482	 Yeti Outdoor	2017	13490	Manual	42441	Diesel	145	62.8	2	skoda	6
9483	 Fabia	2019	12485	Manual	938	Petrol	145	51.4	1	skoda	4
9484	 Fabia	2019	12485	Automatic	15053	Petrol	145	60.1	1	skoda	4
9485	 Fabia	2019	8685	Manual	7905	Petrol	145	57.7	1	skoda	4
9486	 Fabia	2019	12585	Automatic	14575	Petrol	145	60.1	1	skoda	4
9487	 Fabia	2019	11985	Manual	4966	Petrol	145	61.4	1	skoda	4
9488	 Octavia	2019	20990	Manual	2996	Diesel	145	54.3	2	skoda	4
9489	 Octavia	2019	18990	Manual	50	Diesel	145	55.4	2	skoda	4
9490	 Yeti Outdoor	2017	14995	Semi-Auto	15803	Diesel	150	51.4	2	skoda	6
9491	 Octavia	2017	9990	Manual	50975	Diesel	20	70.6	2	skoda	6
9492	 Fabia	2017	10185	Semi-Auto	16934	Petrol	145	60.1	1.2	skoda	6
9493	 Superb	2018	22285	Semi-Auto	12112	Diesel	150	61.4	2	skoda	5
9494	 Superb	2018	18985	Semi-Auto	25850	Petrol	150	43.5	2	skoda	5
9495	 Fabia	2016	7885	Manual	27537	Petrol	20	60.1	1.2	skoda	7
9496	 Kodiaq	2020	32990	Automatic	1007	Diesel	145	39.2	2	skoda	3
9497	 Octavia	2018	15000	Automatic	20813	Petrol	145	55.4	1.5	skoda	5
9498	 Octavia	2019	15490	Manual	7465	Diesel	145	68.9	1.6	skoda	4
9499	 Citigo	2016	5990	Manual	25880	Petrol	20	62.8	1	skoda	7
9500	 Yeti Outdoor	2017	14490	Manual	18652	Petrol	125	51.4	1.2	skoda	6
9501	 Rapid	2018	10990	Manual	19050	Petrol	145	62.8	1	skoda	5
9502	 Fabia	2019	8790	Manual	10209	Petrol	145	57.7	1	skoda	4
9503	 Fabia	2019	8790	Manual	12693	Petrol	145	57.7	1	skoda	4
9504	 Kodiaq	2019	22990	Automatic	15136	Petrol	145	34	1.5	skoda	4
9505	 Octavia	2019	13990	Manual	12269	Petrol	145	55.4	1.5	skoda	4
9506	 Fabia	2019	12490	Manual	7636	Petrol	145	61.4	1	skoda	4
9507	 Fabia	2019	12690	Manual	3743	Petrol	145	50.4	1	skoda	4
9508	 Octavia	2019	17590	Automatic	12	Diesel	145	70.6	1.6	skoda	4
9509	 Fabia	2019	13995	Manual	2601	Petrol	145	50.4	1	skoda	4
9510	 Fabia	2015	8075	Manual	22772	Petrol	20	58.8	1.2	skoda	8
9511	 Fabia	2014	5250	Manual	21656	Petrol	125	49.6	1.2	skoda	9
9512	 Octavia	2019	16890	Automatic	2636	Diesel	145	70.6	1.6	skoda	4
9513	 Octavia	2019	16990	Automatic	1802	Diesel	145	70.6	1.6	skoda	4
9514	 Octavia	2019	19985	Semi-Auto	9801	Petrol	145	46.3	2	skoda	4
9515	 Kodiaq	2019	35490	Automatic	1201	Diesel	145	38.7	2	skoda	4
9516	 Octavia	2019	18985	Automatic	4501	Diesel	145	70.6	1.6	skoda	4
9517	 Citigo	2017	6690	Manual	14501	Petrol	20	62.8	1	skoda	6
9518	 Octavia	2018	11485	Manual	17436	Petrol	145	58.9	1	skoda	5
9519	 Karoq	2019	29995	Automatic	4786	Diesel	145	41.5	2	skoda	4
9520	 Superb	2019	25995	Automatic	10	Petrol	145	38.2	2	skoda	4
9521	 Octavia	2017	14995	Manual	23913	Diesel	125	58.9	2	skoda	6
9522	 Kodiaq	2018	20995	Automatic	48072	Diesel	150	49.6	2	skoda	5
9523	 Karoq	2019	19995	Manual	9188	Diesel	150	49.6	2	skoda	4
9524	 Octavia	2016	9395	Manual	59865	Diesel	20	70.6	2	skoda	7
9525	 Rapid	2017	9750	Semi-Auto	17647	Petrol	20	60.1	1.2	skoda	6
9526	 Yeti Outdoor	2017	15150	Semi-Auto	21116	Petrol	150	51.4	1.2	skoda	6
9527	 Octavia	2017	10195	Manual	39404	Diesel	0	72.4	1.6	skoda	6
9528	 Fabia	2017	8750	Manual	5346	Petrol	20	60.1	1.2	skoda	6
9529	 Octavia	2016	15750	Semi-Auto	33836	Diesel	125	56.5	2	skoda	7
9530	 Octavia	2018	16995	Semi-Auto	33085	Petrol	145	42.8	2	skoda	5
9531	 Karoq	2018	17350	Manual	16059	Petrol	145	52.3	1.5	skoda	5
9532	 Fabia	2016	8295	Manual	22230	Petrol	20	60.1	1.2	skoda	7
9533	 Karoq	2018	17695	Manual	15519	Petrol	150	52.3	1	skoda	5
9534	 Octavia	2018	12995	Manual	16693	Petrol	145	57.7	1.5	skoda	5
9535	 Citigo	2016	7495	Manual	6044	Petrol	20	62.8	1	skoda	7
9536	 Citigo	2018	7495	Manual	10525	Petrol	145	64.2	1	skoda	5
9537	 Fabia	2017	9775	Manual	37340	Petrol	20	60.1	1.2	skoda	6
9538	 Fabia	2017	8495	Manual	45956	Petrol	20	58.9	1.2	skoda	6
9539	 Karoq	2018	19495	Automatic	11097	Petrol	145	53.3	1	skoda	5
9540	 Fabia	2017	8495	Manual	32336	Petrol	150	64.2	1	skoda	6
9541	 Scala	2019	19995	Semi-Auto	3030	Petrol	150	44.8	1.5	skoda	4
9542	 Fabia	2016	10995	Manual	8377	Petrol	20	58.9	1.2	skoda	7
9543	 Fabia	2019	12995	Manual	7730	Petrol	150	50.4	1	skoda	4
9544	 Karoq	2019	22995	Automatic	5423	Petrol	150	40.9	1.5	skoda	4
9545	 Superb	2019	23495	Semi-Auto	21932	Diesel	150	47.1	2	skoda	4
9546	 Karoq	2018	17695	Automatic	12829	Petrol	145	54.3	1	skoda	5
9547	 Rapid	2017	9295	Manual	22149	Petrol	145	61.4	1	skoda	6
9548	 Octavia	2018	16995	Manual	24292	Diesel	145	56.5	2	skoda	5
9549	 Citigo	2014	4850	Manual	45423	Petrol	0	68.9	1	skoda	9
9550	 Karoq	2019	23995	Manual	16618	Diesel	145	42.8	2	skoda	4
9551	 Fabia	2019	12495	Manual	3600	Petrol	145	61.4	1	skoda	4
9552	 Scala	2019	20995	Automatic	3882	Diesel	145	54.3	1.6	skoda	4
9553	 Fabia	2019	11430	Manual	5567	Petrol	145	61.4	1	skoda	4
9554	 Octavia	2013	7995	Manual	55602	Diesel	20	68.9	2	skoda	10
9555	 Kodiaq	2017	21350	Semi-Auto	23027	Petrol	145	44.8	1.4	skoda	6
9556	 Octavia	2016	15750	Semi-Auto	32539	Diesel	125	56.5	2	skoda	7
9557	 Octavia	2017	12750	Manual	20381	Diesel	145	70.6	2	skoda	6
9558	 Citigo	2018	7990	Manual	6181	Petrol	150	64.2	1	skoda	5
9559	 Octavia	2014	6399	Semi-Auto	78500	Diesel	20	72.4	1.6	skoda	9
9560	 Fabia	2017	7995	Manual	20387	Petrol	145	64.2	1	skoda	6
9561	 Citigo	2016	5995	Manual	28933	Petrol	20	62.8	1	skoda	7
9562	 Citigo	2018	6995	Manual	18047	Petrol	145	64.2	1	skoda	5
9563	 Karoq	2020	26995	Manual	50	Diesel	145	42.8	2	skoda	3
9564	 Kodiaq	2020	32995	Automatic	50	Diesel	145	37.2	2	skoda	3
9565	 Citigo	2017	6995	Manual	14326	Petrol	145	64.2	1	skoda	6
9566	 Superb	2017	18795	Semi-Auto	20325	Petrol	145	43.5	2	skoda	6
9567	 Octavia	2019	17889	Manual	14	Petrol	150	48.7	1.5	skoda	4
9568	 Fabia	2015	8000	Manual	14200	Petrol	20	60.1	1.2	skoda	8
9569	 Fabia	2015	6340	Manual	49175	Diesel	0	83.1	1.4	skoda	8
9570	 Kodiaq	2018	23990	Automatic	17652	Diesel	150	49.6	2	skoda	5
9571	 Citigo	2016	6750	Manual	27849	Petrol	20	62.8	1	skoda	7
9572	 Fabia	2013	4692	Manual	49248	Diesel	20	67.3	1.6	skoda	10
9573	 Citigo	2018	8250	Manual	17100	Petrol	145	65.7	1	skoda	5
9574	 Kamiq	2019	18495	Manual	2100	Petrol	145	47.9	1	skoda	4
9575	 Fabia	2017	9250	Manual	16242	Petrol	145	64.2	1	skoda	6
9576	 Kodiaq	2019	29990	Automatic	4615	Petrol	145	31.4	2	skoda	4
9577	 Octavia	2017	11298	Manual	18877	Diesel	0	74.3	1.6	skoda	6
9578	 Octavia	2018	12498	Manual	19501	Diesel	145	68.9	1.6	skoda	5
9579	 Superb	2019	18998	Semi-Auto	16007	Diesel	145	62.8	2	skoda	4
9580	 Superb	2019	17998	Semi-Auto	30258	Diesel	150	62.8	2	skoda	4
9581	 Kodiaq	2017	21995	Manual	22522	Petrol	145	40.9	1.4	skoda	6
9582	 Octavia	2018	13495	Manual	30945	Petrol	145	56.5	1.5	skoda	5
9583	 Octavia	2017	10295	Manual	54333	Diesel	0	74.3	1.6	skoda	6
9584	 Fabia	2017	9550	Manual	26851	Petrol	145	64.2	1	skoda	6
9585	 Fabia	2015	8985	Semi-Auto	22409	Petrol	20	60.1	1.2	skoda	8
9586	 Superb	2019	28985	Semi-Auto	4532	Petrol	145	33.2	2	skoda	4
9587	 Kamiq	2020	22295	Semi-Auto	1294	Diesel	145	53.3	1.6	skoda	3
9588	 Superb	2018	14885	Manual	38860	Diesel	145	68.9	2	skoda	5
9589	 Kodiaq	2019	30995	Automatic	2903	Petrol	145	31.4	2	skoda	4
9590	 Octavia	2017	16490	Manual	30706	Diesel	30	62.8	2	skoda	6
9591	 Superb	2017	12990	Manual	50093	Diesel	20	68.9	2	skoda	6
9592	 Kodiaq	2019	28700	Automatic	4321	Petrol	145	32.1	1.5	skoda	4
9593	 Yeti Outdoor	2016	11990	Manual	30682	Petrol	125	51.4	1.2	skoda	7
9594	 Superb	2016	16250	Semi-Auto	36000	Diesel	30	62.8	2	skoda	7
9595	 Yeti	2016	12750	Semi-Auto	18599	Petrol	125	51.4	1.2	skoda	7
9596	 Fabia	2016	8990	Manual	14029	Diesel	0	78.6	1.4	skoda	7
9597	 Scala	2019	17250	Manual	5235	Diesel	150	57.7	1.6	skoda	4
9598	 Fabia	2019	9990	Manual	26148	Petrol	150	57.7	1	skoda	4
9599	 Fabia	2017	7990	Manual	39178	Petrol	150	64.2	1	skoda	6
9600	 Citigo	2017	7490	Manual	20047	Petrol	150	68.9	1	skoda	6
9601	 Superb	2016	9995	Manual	57761	Diesel	20	68.9	1.6	skoda	7
9602	 Superb	2017	18995	Manual	1700	Petrol	145	53.3	1.4	skoda	6
9603	 Scala	2019	14985	Semi-Auto	8783	Petrol	150	47.1	1	skoda	4
9604	 Fabia	2019	10285	Manual	11391	Petrol	150	57.7	1	skoda	4
9605	 Scala	2019	15285	Semi-Auto	4419	Petrol	150	47.1	1	skoda	4
9606	 Superb	2019	23585	Semi-Auto	8171	Petrol	150	38.2	2	skoda	4
9607	 Fabia	2017	7885	Manual	32500	Petrol	20	60.1	1.2	skoda	6
9608	 Superb	2015	9080	Manual	42971	Diesel	20	68.9	1.6	skoda	8
9609	 Yeti Outdoor	2017	13300	Manual	19654	Petrol	125	51.4	1.2	skoda	6
9610	 Karoq	2018	19490	Manual	11022	Diesel	145	56.5	2	skoda	5
9611	 Fabia	2018	10990	Manual	30530	Petrol	145	64.2	1	skoda	5
9612	 Fabia	2016	9990	Manual	18696	Petrol	20	60.1	1.2	skoda	7
9613	 Yeti Outdoor	2016	11490	Manual	61440	Diesel	145	55.4	2	skoda	7
9614	 Fabia	2017	8990	Manual	34879	Petrol	145	64.2	1	skoda	6
9615	 Citigo	2016	6650	Manual	24602	Petrol	0	67.3	1	skoda	7
9616	 Octavia	2018	11695	Manual	35790	Diesel	145	65.7	2	skoda	5
9617	 Superb	2018	14995	Manual	23446	Diesel	145	65.7	2	skoda	5
9618	 Octavia	2018	14795	Semi-Auto	14748	Petrol	145	57.7	1.4	skoda	5
9619	 Octavia	2018	11998	Manual	20193	Diesel	145	68.9	1.6	skoda	5
9620	 Superb	2018	15298	Manual	15243	Diesel	145	65.7	2	skoda	5
9621	 Kodiaq	2017	21060	Automatic	29000	Diesel	145	49.6	2	skoda	6
9622	 Superb	2016	14920	Manual	25639	Diesel	20	67.3	2	skoda	7
9623	 Scala	2019	17750	Semi-Auto	469	Diesel	145	54.3	1.6	skoda	4
9624	 Superb	2019	23400	Semi-Auto	3201	Petrol	145	38.2	2	skoda	4
9625	 Octavia	2019	13990	Manual	13650	Diesel	145	67.3	1.6	skoda	4
9626	 Fabia	2017	8695	Manual	11082	Petrol	20	60.1	1.2	skoda	6
9627	 Fabia	2017	7692	Manual	40000	Petrol	145	64.2	1	skoda	6
9628	 Octavia	2017	15990	Manual	42000	Diesel	30	62.8	2	skoda	6
9629	 Fabia	2017	8990	Manual	19602	Petrol	150	64.2	1	skoda	6
9630	 Rapid	2017	10990	Manual	8706	Petrol	150	61.4	1	skoda	6
9631	 Octavia	2017	12990	Manual	20288	Petrol	150	54.3	1.4	skoda	6
9632	 Octavia	2017	12490	Manual	33439	Petrol	150	54.3	1.4	skoda	6
9633	 Fabia	2016	8972	Manual	13618	Petrol	20	60.1	1.2	skoda	7
9634	 Superb	2016	16246	Semi-Auto	9271	Diesel	30	62.8	2	skoda	7
9635	 Kodiaq	2018	19995	Semi-Auto	5763	Petrol	145	44.8	1.4	skoda	5
9636	 Rapid	2014	6016	Manual	47989	Petrol	125	52.3	1.2	skoda	9
9637	 Fabia	2016	9995	Semi-Auto	11914	Petrol	20	60.1	1.2	skoda	7
9638	 Octavia	2016	11495	Semi-Auto	31000	Diesel	30	64.2	2	skoda	7
9639	 Octavia	2016	10490	Manual	43705	Petrol	30	55.4	1.4	skoda	7
9640	 Citigo	2016	7995	Manual	15590	Petrol	20	64.2	1	skoda	7
9641	 Citigo	2016	7495	Manual	22890	Petrol	20	62.8	1	skoda	7
9642	 Yeti Outdoor	2017	12792	Manual	14399	Petrol	125	51.4	1.2	skoda	6
9643	 Yeti Outdoor	2014	10261	Semi-Auto	68469	Diesel	200	44.8	2	skoda	9
9644	 Octavia	2019	13990	Manual	14041	Diesel	145	68.9	1.6	skoda	4
9645	 Fabia	2019	8800	Manual	9071	Petrol	145	57.7	1	skoda	4
9646	 Octavia	2019	12990	Manual	13797	Diesel	145	68.9	1.6	skoda	4
9647	 Fabia	2019	10700	Manual	15593	Petrol	145	61.4	1	skoda	4
9648	 Fabia	2019	11400	Semi-Auto	14351	Petrol	145	60.1	1	skoda	4
9649	 Fabia	2019	8700	Manual	13401	Petrol	145	50.4	1	skoda	4
9650	 Octavia	2019	13990	Manual	17736	Diesel	145	67.3	1.6	skoda	4
9651	 Yeti Outdoor	2017	15475	Manual	36400	Diesel	145	55.4	2	skoda	6
9652	 Yeti Outdoor	2017	13150	Semi-Auto	19314	Petrol	125	51.4	1.2	skoda	6
9653	 Kodiaq	2019	25498	Automatic	12321	Diesel	145	49.6	2	skoda	4
